customer_id,start_date,date_count,selling_price_mean,selling_price_std,selling_price_last,other_discount_mean,other_discount_std,other_discount_last,coupon_discount_mean,coupon_discount_std,coupon_discount_last,coupon_applied_mean,coupon_applied_std,coupon_applied_last,selling_price_ewm_mean,selling_price_ewm_std,coupon_discount_ewm_mean,coupon_discount_ewm_std,coupon_applied_ewm_mean,coupon_applied_ewm_std
5,2013-08-10,64,195.84218750000005,219.71547191382197,423.52,16.958593750000002,27.895736311133245,0.0,0.0,0.0,0.0,0.0,0.0,0,193.61570667671086,153.27925147530428,0.0,0.0,0.0,0.0
6,2013-03-11,21,277.83571428571423,265.4155282678734,135.0,26.56238095238095,47.848456495979256,6.77,0.0,0.0,0.0,0.0,0.0,0,277.0698064629865,186.48970024438896,0.0,0.0,0.0,0.0
6,2013-04-08,24,281.93249999999995,250.52300828553612,290.31,27.42708333333333,45.55485412775953,42.03,0.0,0.0,0.0,0.0,0.0,0,281.2761773758623,175.49319709397557,0.0,0.0,0.0,0.0
6,2013-07-15,27,271.05518518518517,242.49674610616898,35.62,28.508518518518514,43.76541475286198,27.78,0.6596296296296296,3.427536098089078,0.0,0.037037037037037035,0.19245008972987526,0,273.29945851968495,168.6771320547409,0.5863374485598629,2.380672788601441,0.03292181069959927,0.13367056645712752
6,2013-08-10,27,271.05518518518517,242.49674610616898,35.62,28.508518518518514,43.76541475286198,27.78,0.6596296296296296,3.427536098089078,0.0,0.037037037037037035,0.19245008972987526,0,273.29945851968495,168.6771320547409,0.5863374485598629,2.380672788601441,0.03292181069959927,0.13367056645712752
7,2012-10-08,20,299.79400000000004,392.9812331718439,156.37,50.40250000000002,83.29658916849634,0.0,8.905,32.4307799701716,0.0,0.1,0.3077935056255462,0,305.84777510888,254.0473602087083,8.883822359824226,22.015830762747974,0.099388401374837,0.20552298284627124
7,2013-01-07,30,283.7476666666667,330.19372420030084,202.32,56.54100000000001,83.27242070871758,24.93,6.352333333333333,26.596779385447416,0.0,0.1,0.30512857662936466,0,285.9516591830944,214.87023641516782,6.3477443861322715,18.248015823079953,0.09959228152124726,0.2036370659803914
7,2013-01-12,30,283.7476666666667,330.19372420030084,202.32,56.54100000000001,83.27242070871758,24.93,6.352333333333333,26.596779385447416,0.0,0.1,0.30512857662936466,0,285.9516591830944,214.87023641516782,6.3477443861322715,18.248015823079953,0.09959228152124726,0.2036370659803914
7,2013-02-16,35,264.9508571428572,311.77782494224033,66.61,51.92400000000001,78.68698244982345,22.08,5.444857142857143,24.666725189952523,0.0,0.08571428571428572,0.28402864099869046,0,268.90049321170494,204.59145995562073,5.4453044593638396,17.001507766236504,0.08571610078890524,0.19120782674035297
7,2013-04-08,41,255.16853658536593,292.882338453183,162.78,46.618780487804884,74.16827267083688,54.14,4.648048780487804,22.824908019476453,0.0,0.07317073170731707,0.26365165488187475,0,258.2868764027819,193.03876888631183,4.648446067827436,15.795260280800745,0.07317351863518644,0.1789329171937795
7,2013-04-22,42,254.00357142857152,289.3870548777817,206.24,45.83952380952381,73.43206181367057,13.89,4.5373809523809525,22.556242449953658,0.0,0.07142857142857142,0.2606611802150065,0,256.65173414825256,190.96435283729755,4.537768794293415,15.617925490512912,0.07143129310725184,0.17709763233724235
7,2013-05-19,43,253.16604651162797,285.9739575151117,217.99,45.01372093023256,72.75441047089781,10.33,4.431860465116279,22.296837300368715,0.0,0.06976744186046512,0.2577696311132335,0,255.53263104180135,188.81992969878192,4.432239291940843,15.446386491538385,0.06977010060446251,0.17531537520364007
7,2013-07-29,47,254.34063829787243,280.9053133941435,188.07,44.6536170212766,70.59944107506098,92.61000000000001,4.812553191489362,21.821941836450144,0.0,0.0851063829787234,0.28205667284696934,0,256.72696242222963,184.3787977855922,4.784830433820664,15.05281690355087,0.08432079354474267,0.1902717039107942
7,2013-08-10,47,254.34063829787243,280.9053133941435,188.07,44.6536170212766,70.59944107506098,92.61000000000001,4.812553191489362,21.821941836450144,0.0,0.0851063829787234,0.28205667284696934,0,256.72696242222963,184.3787977855922,4.784830433820664,15.05281690355087,0.08432079354474267,0.1902717039107942
7,2013-09-16,47,254.34063829787243,280.9053133941435,188.07,44.6536170212766,70.59944107506098,92.61000000000001,4.812553191489362,21.821941836450144,0.0,0.0851063829787234,0.28205667284696934,0,256.72696242222963,184.3787977855922,4.784830433820664,15.05281690355087,0.08432079354474267,0.1902717039107942
8,2013-01-07,38,343.40342105263153,361.7829536440869,71.24,40.85052631578948,51.69562927561663,0.0,4.311842105263158,13.38952492047485,0.0,0.18421052631578946,0.5122954783945486,0,342.2097932793845,248.1179639652195,4.226161661994595,9.283385528373945,0.1789017436728785,0.3698580691157581
8,2013-01-12,39,344.3617948717948,357.0410817131611,380.78,41.68461538461539,51.2761469550775,73.38,4.2012820512820515,13.23020093324901,0.0,0.1794871794871795,0.5063696835418334,0,341.44837063739885,244.8776601350785,4.186586897288408,9.163754669201605,0.17874631240756153,0.3649603612646791
8,2013-02-16,42,339.49119047619047,345.8944609672385,178.1,41.74333333333334,50.43421117565505,34.91,3.901190476190476,12.783966940794304,0.0,0.16666666666666666,0.48973196584865053,0,337.57857170575505,236.86253897403344,3.9182995579758257,8.876757094351778,0.16796012873138802,0.3536014596903197
8,2013-04-08,51,419.37862745098033,494.27111242725726,1745.74,44.72764705882352,52.508339931414135,100.45,4.958823529411764,15.151290063497408,0.0,0.19607843137254902,0.5298908507659763,0,408.11972353133314,352.83109748987283,4.9681212906553585,10.324167900657157,0.19704401422558687,0.37037919828858706
8,2013-04-22,53,405.90528301886786,489.54380592313373,89.05,44.034339622641504,51.639377994430454,35.26,4.771698113207547,14.88765850989039,0.0,0.18867924528301888,0.5209681731599094,0,404.7817919914764,347.13494453729544,4.785577109289768,10.166371674665196,0.18974728279657485,0.36508695629343313
8,2013-05-19,58,408.4065517241378,487.51346864903803,158.51,44.14431034482757,50.74546147235579,34.91,4.974482758620689,14.847595726264057,35.62,0.1896551724137931,0.5115129451372196,1,405.4838391223637,342.16262119860755,4.783013691631418,10.109312418010788,0.18489981079425094,0.3578877937999479
8,2013-08-10,61,395.8188524590163,478.6964455933021,230.82,42.72655737704917,49.93169757729871,2.85,4.72983606557377,14.512235124404887,0.0,0.18032786885245902,0.500273149433103,0,394.9178485297904,336.9788954335063,4.735221374538532,9.878265144161082,0.1810685299475202,0.3497431420205602
8,2013-09-07,61,395.8188524590163,478.6964455933021,230.82,42.72655737704917,49.93169757729871,2.85,4.72983606557377,14.512235124404887,0.0,0.18032786885245902,0.500273149433103,0,394.9178485297904,336.9788954335063,4.735221374538532,9.878265144161082,0.1810685299475202,0.3497431420205602
8,2013-09-16,61,395.8188524590163,478.6964455933021,230.82,42.72655737704917,49.93169757729871,2.85,4.72983606557377,14.512235124404887,0.0,0.18032786885245902,0.500273149433103,0,394.9178485297904,336.9788954335063,4.735221374538532,9.878265144161082,0.1810685299475202,0.3497431420205602
8,2013-10-08,61,395.8188524590163,478.6964455933021,230.82,42.72655737704917,49.93169757729871,2.85,4.72983606557377,14.512235124404887,0.0,0.18032786885245902,0.500273149433103,0,394.9178485297904,336.9788954335063,4.735221374538532,9.878265144161082,0.1810685299475202,0.3497431420205602
9,2012-11-19,7,247.2028571428571,140.04290696238843,374.01,56.021428571428565,46.26739075870876,60.91,0.0,0.0,0.0,0.0,0.0,0,247.82474881425236,99.13465352504319,0.0,0.0,0.0,0.0
9,2013-05-19,21,196.19761904761907,136.35953659002956,309.18,36.63666666666666,46.62899938164376,153.52,0.0,0.0,0.0,0.0,0.0,0,197.42616032742578,104.35221678035663,0.0,0.0,0.0,0.0
9,2013-08-10,22,188.89863636363637,137.4065193675999,35.62,36.25045454545454,45.54128608064103,28.14,0.0,0.0,0.0,0.0,0.0,0,193.01373997619032,103.91905970971129,0.0,0.0,0.0,0.0
9,2013-09-07,22,188.89863636363637,137.4065193675999,35.62,36.25045454545454,45.54128608064103,28.14,0.0,0.0,0.0,0.0,0.0,0,193.01373997619032,103.91905970971129,0.0,0.0,0.0,0.0
10,2012-12-17,22,133.57500000000002,69.65277882194687,156.02,30.37363636363637,39.574529031334635,0.0,0.0,0.0,0.0,0.0,0.0,0,133.14965067753954,48.30704989855072,0.0,0.0,0.0,0.0
10,2013-02-16,28,131.51357142857145,68.10576400332201,163.5,26.968928571428574,36.65571981431847,0.0,0.0,0.0,0.0,0.0,0.0,0,131.2797809662482,46.00160049777754,0.0,0.0,0.0,0.0
11,2012-08-12,17,243.0129411764706,180.07080825208405,12.11,30.256470588235295,44.246284863982716,0.0,0.0,0.0,0.0,0.0,0.0,0,250.8564108070396,124.4478445803657,0.0,0.0,0.0,0.0
11,2012-11-19,27,196.9388888888889,158.20031419139602,227.25,23.62814814814815,37.31663807483168,0.0,0.0,0.0,0.0,0.0,0.0,0,200.3561506884653,120.99831809486248,0.0,0.0,0.0,0.0
11,2013-02-16,33,197.15121212121213,164.21331083299808,116.48,20.486969696969698,34.77786234489267,0.0,0.0,0.0,0.0,0.0,0.0,0,199.96525111785888,119.6988884249111,0.0,0.0,0.0,0.0
11,2013-05-19,38,188.47684210526316,157.38110907113625,178.1,30.061578947368425,55.84381581703665,49.16,0.0,0.0,0.0,0.0,0.0,0,191.3839278917113,115.55676859577106,0.0,0.0,0.0,0.0
11,2013-08-10,39,185.63512820512818,156.30720005424868,77.65,29.290769230769236,55.31398464006307,0.0,0.0,0.0,0.0,0.0,0.0,0,189.02776699238973,114.9716080291712,0.0,0.0,0.0,0.0
12,2013-02-16,35,282.2002857142857,284.83179521879754,102.94,38.703428571428574,58.088760173439695,28.5,3.053142857142857,13.303762354052678,0.0,0.08571428571428572,0.37349136311209086,0,282.0649413691173,194.05833718156063,3.050350135726266,9.151429109449063,0.08563588253021524,0.25691827932198386
12,2013-05-19,45,270.97977777777777,266.2413050521248,47.73,39.640666666666675,53.88667795391631,8.9,2.3746666666666663,11.764898794140288,0.0,0.06666666666666667,0.3302891295379082,0,270.9698673237899,180.37081875276425,2.3746666298879915,8.145501302357156,0.0666666656341379,0.22867774571468716
12,2013-08-10,47,267.3229787234043,262.93020599717505,31.7,39.21957446808511,53.10430736470018,0.0,2.2736170212765954,11.516494112044144,0.0,0.06382978723404255,0.3233153877609249,0,267.2905921860657,178.00038108934504,2.273617017369342,7.9811770171202605,0.06382978712434988,0.22406448672431947
12,2013-09-16,47,267.3229787234043,262.93020599717505,31.7,39.21957446808511,53.10430736470018,0.0,2.2736170212765954,11.516494112044144,0.0,0.06382978723404255,0.3233153877609249,0,267.2905921860657,178.00038108934504,2.273617017369342,7.9811770171202605,0.06382978712434988,0.22406448672431947
13,2013-02-16,55,189.7438181818182,165.50451538531897,299.93,51.311454545454545,59.96424417372907,43.81,0.0,0.0,0.0,0.0,0.0,0,190.38617822161862,115.92829680650475,0.0,0.0,0.0,0.0
13,2013-04-22,75,216.82053333333334,228.18094678431714,361.9,51.192399999999985,59.278522222343454,194.83999999999997,0.0,0.0,0.0,0.0,0.0,0,215.52413456494133,162.62276893425002,0.0,0.0,0.0,0.0
13,2013-05-19,84,219.53690476190474,221.32034425934538,525.03,52.09773809523809,59.54798505187065,159.93,0.0,0.0,0.0,0.0,0.0,0,218.57372910031756,157.97424091313403,0.0,0.0,0.0,0.0
13,2013-07-29,100,217.19199999999998,211.45775040910846,35.62,52.46410000000001,59.50861859479354,6.77,0.3918,2.9363178274564192,0.0,0.02,0.14070529413628968,0,218.27113588244117,151.40703809927425,0.37794438860046975,2.0577987670785163,0.018888886798137307,0.0983782647472012
13,2013-08-10,100,217.19199999999998,211.45775040910846,35.62,52.46410000000001,59.50861859479354,6.77,0.3918,2.9363178274564192,0.0,0.02,0.14070529413628968,0,218.27113588244117,151.40703809927425,0.37794438860046975,2.0577987670785163,0.018888886798137307,0.0983782647472012
13,2013-09-07,100,217.19199999999998,211.45775040910846,35.62,52.46410000000001,59.50861859479354,6.77,0.3918,2.9363178274564192,0.0,0.02,0.14070529413628968,0,218.27113588244117,151.40703809927425,0.37794438860046975,2.0577987670785163,0.018888886798137307,0.0983782647472012
13,2013-09-16,100,217.19199999999998,211.45775040910846,35.62,52.46410000000001,59.50861859479354,6.77,0.3918,2.9363178274564192,0.0,0.02,0.14070529413628968,0,218.27113588244117,151.40703809927425,0.37794438860046975,2.0577987670785163,0.018888886798137307,0.0983782647472012
13,2013-10-21,100,217.19199999999998,211.45775040910846,35.62,52.46410000000001,59.50861859479354,6.77,0.3918,2.9363178274564192,0.0,0.02,0.14070529413628968,0,218.27113588244117,151.40703809927425,0.37794438860046975,2.0577987670785163,0.018888886798137307,0.0983782647472012
14,2013-02-02,47,195.5302127659575,208.5951384390071,44.52,22.311489361702126,24.870032602443917,22.8,0.6442553191489362,3.138779009826184,0.0,0.0425531914893617,0.20402970888857874,0,194.37826459557994,141.5710007462424,0.6467403151783738,2.17942096385409,0.042752469439665486,0.1418587649581001
14,2013-02-16,49,190.27530612244902,205.98131208823736,106.86,21.9169387755102,24.472903485630933,20.3,0.6179591836734694,3.0753902053180155,0.0,0.04081632653061224,0.19991494790174605,0,190.2002002105574,140.1010822626885,0.6203427513244287,2.137447295961794,0.0410074706887603,0.13913468925962272
14,2013-03-11,58,187.7227586206897,192.77080138325076,383.27,20.825172413793098,24.418348740914276,0.0,0.5220689655172414,2.831182109210072,0.0,0.034482758620689655,0.18405922400991945,0,185.9764885286611,130.91463384116602,0.5240826692256237,1.9744983072723299,0.03464424247861856,0.12855418811569191
14,2013-05-19,74,178.18567567567572,177.66851983384157,170.26,19.55243243243243,24.707176252776904,0.0,0.40918918918918923,2.5110897905729863,0.0,0.02702702702702703,0.16326908396901557,0,177.28612754193605,121.38430563138502,0.4107674975011647,1.7582178915468913,0.02715359545621455,0.11449972608696378
14,2013-08-10,86,187.69569767441865,198.1916268222467,106.86,20.601511627906973,25.511780324688385,31.7,0.352093023255814,2.3314616048252397,0.0,0.023255813953488372,0.15159886590034527,0,187.35092553022437,134.8598902076717,0.3534511025010022,1.6356662105616668,0.023364721671626475,0.10653123846767816
14,2013-09-16,86,187.69569767441865,198.1916268222467,106.86,20.601511627906973,25.511780324688385,31.7,0.352093023255814,2.3314616048252397,0.0,0.023255813953488372,0.15159886590034527,0,187.35092553022437,134.8598902076717,0.3534511025010022,1.6356662105616668,0.023364721671626475,0.10653123846767816
14,2013-10-08,86,187.69569767441865,198.1916268222467,106.86,20.601511627906973,25.511780324688385,31.7,0.352093023255814,2.3314616048252397,0.0,0.023255813953488372,0.15159886590034527,0,187.35092553022437,134.8598902076717,0.3534511025010022,1.6356662105616668,0.023364721671626475,0.10653123846767816
15,2012-08-12,13,189.03153846153847,132.7830882709437,178.1,12.576923076923075,14.282313295713795,27.78,3.699230769230769,10.19145594892969,0.0,0.15384615384615385,0.3755338080994054,0,186.1049537581115,91.59101559849658,4.045239340965508,7.001727004418655,0.1817729971988557,0.3082447099747804
15,2012-11-19,22,177.67772727272728,113.76023440853128,124.31,15.624545454545453,23.058111211473772,0.0,2.1859090909090906,7.925741460937752,0.0,0.09090909090909091,0.29424494316824984,0,176.89279219645854,81.29765070946644,2.3925899196793865,5.669820524361437,0.10747369379157692,0.25029544087779376
15,2013-01-07,26,192.1273076923077,113.86293312778106,355.84000000000003,23.673461538461538,35.91951413282843,148.89,1.8496153846153844,7.30845345104926,0.0,0.07692307692307693,0.271746488194703,0,187.76733496242394,80.71078500013219,2.0244992571196487,5.2705192745169995,0.09093928201067279,0.23278301233027168
15,2013-02-16,29,193.34172413793104,115.13251520589425,45.95,24.037241379310345,33.98764291164739,28.5,2.579310344827586,8.33404589235988,0.0,0.10344827586206896,0.30993404669460334,0,192.44469369074008,81.25458983422064,2.701990395012794,5.811084810821139,0.11473738951963647,0.24547736226808892
15,2013-03-11,32,194.94031249999998,117.81063721852404,386.83,22.7521875,32.87098512065647,30.99,2.3375,7.957273807756831,0.0,0.09375,0.296144581080299,0,191.4024312127985,82.99391044311785,2.4784481713718467,5.56825006579182,0.10509529971952226,0.23529496960399227
15,2013-05-19,37,235.06189189189186,331.35165656777724,142.48,24.635675675675675,34.6948729433984,20.31,2.0216216216216214,7.428346800344353,0.0,0.08108108108108109,0.27672473069203,0,233.91261355316453,225.23494634492877,2.1445089172171246,5.23761748827377,0.09093015373267843,0.22134627310138946
15,2013-08-10,41,235.69902439024386,323.59070555877275,95.82,22.362439024390245,33.658443352336405,5.34,1.8243902439024389,7.073268356559253,0.0,0.07317073170731707,0.26365165488187475,0,235.39436094670586,219.1478068787828,1.9352921671780423,5.010427446893232,0.08205905520601602,0.211756689370983
15,2013-09-16,41,235.69902439024386,323.59070555877275,95.82,22.362439024390245,33.658443352336405,5.34,1.8243902439024389,7.073268356559253,0.0,0.07317073170731707,0.26365165488187475,0,235.39436094670586,219.1478068787828,1.9352921671780423,5.010427446893232,0.08205905520601602,0.211756689370983
16,2013-02-16,29,280.6110344827586,230.15691643101775,113.63,22.94344827586207,32.008211254063056,0.0,0.0,0.0,0.0,0.0,0.0,0,294.20119079707945,211.1281966257184,0.0,0.0,0.0,0.0
16,2013-05-19,32,266.058125,223.72700345240028,152.45,23.241249999999997,31.444208323581215,17.81,0.0,0.0,0.0,0.0,0.0,0,278.6237746199896,206.67587192108317,0.0,0.0,0.0,0.0
16,2013-08-10,35,278.3842857142858,219.90177204547373,273.2,22.328,30.35769277445562,10.69,0.0,0.0,0.0,0.0,0.0,0,286.98502383745546,200.21835266288738,0.0,0.0,0.0,0.0
17,2012-11-19,7,507.8885714285714,1021.3707689249214,421.38,33.02571428571429,47.20866405549686,134.29,101.77142857142857,269.2618905717735,0.0,0.14285714285714285,0.37796447300922725,0,445.8464358885282,715.0984777422741,90.56703512145938,179.74537534554022,0.12712947097341293,0.25230962288818115
17,2013-02-16,12,409.45166666666665,773.539125834608,561.38,44.10999999999999,55.459850998062315,174.9,59.36666666666667,205.6521658853447,0.0,0.08333333333333333,0.28867513459481287,0,393.0478250664433,538.4852163903427,59.40067565968321,138.84571592054516,0.08338107195351376,0.1948985344196311
17,2013-05-19,18,331.30499999999995,637.6856761690482,71.24,59.565000000000005,70.431904138595,26.71,39.577777777777776,167.9142903057655,0.0,0.05555555555555555,0.2357022603955158,0,329.1072640585876,445.8658012962302,39.618522458943545,115.33774077785726,0.05561274910014534,0.16190025375892375
17,2013-08-10,21,329.31476190476184,603.3226332288474,810.0,52.56571428571429,67.45043458506613,0.0,33.923809523809524,155.45842500412095,0.0,0.047619047619047616,0.21821789023599236,0,317.0237947918896,421.24060788144436,33.95875402604533,107.28086057857415,0.04766809941892942,0.150590764428094
18,2013-05-19,36,172.5383333333333,224.9626511033077,1290.87,28.78277777777778,41.81525822752887,0.0,0.0,0.0,0.0,0.0,0.0,0,161.54509634087304,160.93737546673376,0.0,0.0,0.0,0.0
19,2012-08-12,10,122.425,100.10676003924787,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,121.71926328073691,68.06970631619961,0.0,0.0,0.0,0.0
19,2012-10-08,20,129.7635,102.7772837524242,124.67,15.120499999999998,38.6382566724252,28.14,0.0,0.0,0.0,0.0,0.0,0,129.02753621663757,64.73351431142183,0.0,0.0,0.0,0.0
19,2012-11-19,30,147.59700000000004,134.7902264990128,123.25,11.682999999999998,32.20938920188678,0.0,0.0,0.0,0.0,0.0,0.0,0,146.87112533613364,91.50137226563801,0.0,0.0,0.0,0.0
19,2013-02-16,67,131.50089552238805,118.97829885817787,21.37,13.008805970149254,28.78176693053434,0.0,0.0,0.0,0.0,0.0,0.0,0,131.9743119133957,81.50184909812714,0.0,0.0,0.0,0.0
19,2013-05-19,94,124.30191489361701,110.2529479505089,136.78,11.572446808510636,25.836273229296452,0.0,0.18946808510638297,1.8369612395869115,0.0,0.010638297872340425,0.10314212462587935,0,124.20536648280182,77.01036213585182,0.1894680851063581,1.2919253923507368,0.010638297872339029,0.0725393257917314
19,2013-07-29,108,126.86907407407408,109.16230136936537,213.36,10.402129629629625,24.504444306072198,0.0,0.1649074074074074,1.7137680490445393,0.0,0.009259259259259259,0.09622504486493763,0,126.39655483339523,75.62808107320201,0.16490740740740736,1.2061410197695734,0.009259259259259257,0.06772268499548417
19,2013-08-10,108,126.86907407407408,109.16230136936537,213.36,10.402129629629625,24.504444306072198,0.0,0.1649074074074074,1.7137680490445393,0.0,0.009259259259259259,0.09622504486493763,0,126.39655483339523,75.62808107320201,0.16490740740740736,1.2061410197695734,0.009259259259259257,0.06772268499548417
20,2013-02-16,21,137.6961904761905,116.72782283912393,35.62,23.57666666666666,34.04869459073774,6.77,0.0,0.0,0.0,0.0,0.0,0,137.38196697996014,86.08534569499746,0.0,0.0,0.0,0.0
20,2013-05-19,27,151.76703703703708,113.32757868622795,142.48,22.387407407407405,32.31343261919612,24.58,0.0,0.0,0.0,0.0,0.0,0,150.01913590881264,83.525083449161,0.0,0.0,0.0,0.0
20,2013-08-10,28,149.5271428571429,111.83893669873994,89.05,21.702499999999997,31.915829304362205,3.21,0.0,0.0,0.0,0.0,0.0,0,148.67154168296662,82.27333225388212,0.0,0.0,0.0,0.0
21,2012-11-19,16,176.918125,136.37481894732863,124.31,51.068749999999994,97.24371176756537,0.0,0.0,0.0,0.0,0.0,0.0,0,178.35523624389626,92.22102285587118,0.0,0.0,0.0,0.0
21,2012-12-17,16,176.918125,136.37481894732863,124.31,51.068749999999994,97.24371176756537,0.0,0.0,0.0,0.0,0.0,0.0,0,178.35523624389626,92.22102285587118,0.0,0.0,0.0,0.0
21,2013-02-02,17,181.05235294117645,133.14004593516424,247.2,48.06470588235294,94.9669997365958,0.0,0.0,0.0,0.0,0.0,0.0,0,179.79608738315733,89.49002807374875,0.0,0.0,0.0,0.0
21,2013-02-16,17,181.05235294117645,133.14004593516424,247.2,48.06470588235294,94.9669997365958,0.0,0.0,0.0,0.0,0.0,0.0,0,179.79608738315733,89.49002807374875,0.0,0.0,0.0,0.0
21,2013-04-22,18,178.23666666666665,129.71605746670642,130.37,45.39444444444444,92.82544252027547,0.0,0.0,0.0,0.0,0.0,0.0,0,178.39241040329983,87.02209204556068,0.0,0.0,0.0,0.0
22,2013-10-08,15,327.916,336.59233689180417,255.39999999999998,75.42066666666666,61.98260729161582,152.45999999999998,26.238666666666667,35.919089207882344,53.42999999999999,0.8666666666666667,1.1254628677422756,2,342.8051605863799,274.32126745430617,25.67813189895839,26.271384661068872,0.8417910620523485,0.836516890312213
22,2013-10-21,15,327.916,336.59233689180417,255.39999999999998,75.42066666666666,61.98260729161582,152.45999999999998,26.238666666666667,35.919089207882344,53.42999999999999,0.8666666666666667,1.1254628677422756,2,342.8051605863799,274.32126745430617,25.67813189895839,26.271384661068872,0.8417910620523485,0.836516890312213
23,2012-08-12,17,367.2405882352941,560.1591006855842,71.24,16.78294117647059,25.849912418784395,0.0,0.0,0.0,0.0,0.0,0.0,0,364.6744364932589,375.8648568237444,0.0,0.0,0.0,0.0
23,2012-10-08,20,332.92100000000005,521.6327963625876,191.64,16.207,24.851411502854535,0.0,0.0,0.0,0.0,0.0,0.0,0,333.3073622081639,353.8461020938731,0.0,0.0,0.0,0.0
23,2012-11-19,23,299.8265217391305,492.6013845033574,89.05,16.090869565217393,23.1843708940946,20.66,0.0,0.0,0.0,0.0,0.0,0,301.7749716842043,339.25577195302617,0.0,0.0,0.0,0.0
23,2013-02-16,29,294.5024137931035,458.2258156166422,919.7,18.522413793103446,24.793111176749484,18.88,0.0,0.0,0.0,0.0,0.0,0,285.87816419077785,317.12844114997375,0.0,0.0,0.0,0.0
