customer_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
8,2013-01-07,78,13049.329999999993,167.29910256410247,248.7553589852075,1552.32,19.90153846153846,163.85,2.1006410256410257,7,0.08974358974358974
8,2013-01-12,80,13430.109999999993,167.8763749999999,246.48514464310216,1625.6999999999998,20.32125,163.85,2.0481249999999998,7,0.0875
8,2013-02-16,84,14258.629999999996,169.74559523809518,240.8276075984004,1753.2199999999998,20.871666666666663,163.85,1.950595238095238,7,0.08333333333333333
8,2013-04-08,105,21388.30999999999,203.69819047619038,364.0520455204938,2281.109999999999,21.724857142857136,252.9,2.408571428571429,10,0.09523809523809523
8,2013-04-22,107,21512.97999999999,201.05588785046717,361.13255013353415,2333.8199999999993,21.81140186915887,252.9,2.363551401869159,10,0.09345794392523364
8,2013-05-19,119,23687.579999999987,199.05529411764695,352.7507169059575,2560.3699999999985,21.515714285714274,288.52,2.42453781512605,11,0.09243697478991597
8,2013-08-10,124,24144.94999999999,194.71733870967734,346.2062001156984,2606.3199999999983,21.01870967741934,288.52,2.326774193548387,11,0.08870967741935484
8,2013-09-07,124,24144.94999999999,194.71733870967734,346.2062001156984,2606.3199999999983,21.01870967741934,288.52,2.326774193548387,11,0.08870967741935484
8,2013-09-16,124,24144.94999999999,194.71733870967734,346.2062001156984,2606.3199999999983,21.01870967741934,288.52,2.326774193548387,11,0.08870967741935484
8,2013-10-08,124,24144.94999999999,194.71733870967734,346.2062001156984,2606.3199999999983,21.01870967741934,288.52,2.326774193548387,11,0.08870967741935484
9,2012-11-19,22,1730.4199999999998,78.65545454545453,49.92290157998132,392.15,17.825,0.0,0.0,0,0.0
9,2013-05-19,51,4120.150000000001,80.7872549019608,62.862462092362605,769.37,15.085686274509804,0.0,0.0,0,0.0
9,2013-08-10,52,4155.77,79.91865384615386,62.55747249385164,797.51,15.336730769230769,0.0,0.0,0,0.0
9,2013-09-07,52,4155.77,79.91865384615386,62.55747249385164,797.51,15.336730769230769,0.0,0.0,0,0.0
10,2012-12-17,31,2938.6500000000005,94.7951612903226,47.347773187410326,668.2200000000001,21.555483870967745,0.0,0.0,0,0.0
10,2013-02-16,40,3682.380000000001,92.05950000000003,47.422805449136675,755.1300000000001,18.87825,0.0,0.0,0,0.0
11,2012-08-12,26,4131.22,158.89307692307693,100.51901323706797,514.36,19.783076923076923,0.0,0.0,0,0.0
11,2012-11-19,38,5317.35,139.93026315789476,91.19354186732335,637.96,16.78842105263158,0.0,0.0,0,0.0
11,2013-02-16,47,6505.99,138.42531914893615,89.39205965737246,676.07,14.384468085106384,0.0,0.0,0,0.0
11,2013-05-19,54,7162.120000000001,132.63185185185188,87.03350168397148,1142.3400000000004,21.15444444444445,0.0,0.0,0,0.0
11,2013-08-10,55,7239.77,131.63218181818183,86.54200995900263,1142.3400000000004,20.769818181818188,0.0,0.0,0,0.0
12,2013-02-16,71,9877.009999999998,139.11281690140842,97.32081163690528,1354.62,19.079154929577463,106.85999999999999,1.505070422535211,3,0.04225352112676056
12,2013-05-19,87,12194.089999999997,140.16195402298845,110.39885087284367,1783.8300000000004,20.50379310344828,106.85999999999999,1.2282758620689653,3,0.034482758620689655
12,2013-08-10,91,12564.179999999997,138.06791208791205,108.95089933356303,1843.3200000000004,20.25626373626374,106.85999999999999,1.1742857142857142,3,0.03296703296703297
12,2013-09-16,91,12564.179999999997,138.06791208791205,108.95089933356303,1843.3200000000004,20.25626373626374,106.85999999999999,1.1742857142857142,3,0.03296703296703297
13,2013-02-16,135,10435.910000000003,77.30303703703706,56.70360133965636,2822.1299999999997,20.904666666666664,0.0,0.0,0,0.0
13,2013-04-22,185,16261.540000000003,87.90021621621624,115.30797206478017,3839.4299999999985,20.753675675675666,0.0,0.0,0,0.0
13,2013-05-19,212,18441.09999999999,86.98632075471694,109.31662407518448,4376.209999999998,20.64249999999999,0.0,0.0,0,0.0
13,2013-07-29,259,21719.199999999975,83.85791505791497,102.39900224869203,5246.41,20.256409266409264,39.18,0.15127413127413128,2,0.007722007722007722
13,2013-08-10,259,21719.199999999975,83.85791505791497,102.39900224869203,5246.41,20.256409266409264,39.18,0.15127413127413128,2,0.007722007722007722
13,2013-09-07,259,21719.199999999975,83.85791505791497,102.39900224869203,5246.41,20.256409266409264,39.18,0.15127413127413128,2,0.007722007722007722
13,2013-09-16,259,21719.199999999975,83.85791505791497,102.39900224869203,5246.41,20.256409266409264,39.18,0.15127413127413128,2,0.007722007722007722
13,2013-10-21,259,21719.199999999975,83.85791505791497,102.39900224869203,5246.41,20.256409266409264,39.18,0.15127413127413128,2,0.007722007722007722
14,2013-02-02,68,9189.919999999998,135.14588235294116,162.1783591691318,1048.6399999999999,15.421176470588234,30.28,0.44529411764705884,2,0.029411764705882353
14,2013-02-16,70,9323.489999999998,133.19271428571426,160.3670311714,1073.9299999999998,15.34185714285714,30.28,0.4325714285714286,2,0.02857142857142857
14,2013-03-11,81,10887.919999999998,134.41876543209875,153.71075200179325,1207.8599999999997,14.911851851851848,30.28,0.3738271604938272,2,0.024691358024691357
14,2013-05-19,104,13185.74,126.78596153846154,139.14571443515035,1446.8799999999994,13.912307692307687,30.28,0.29115384615384615,2,0.019230769230769232
14,2013-08-10,121,16141.83,133.40355371900827,162.69323328921573,1771.7299999999996,14.642396694214872,30.28,0.25024793388429756,2,0.01652892561983471
14,2013-09-16,121,16141.83,133.40355371900827,162.69323328921573,1771.7299999999996,14.642396694214872,30.28,0.25024793388429756,2,0.01652892561983471
14,2013-10-08,121,16141.83,133.40355371900827,162.69323328921573,1771.7299999999996,14.642396694214872,30.28,0.25024793388429756,2,0.01652892561983471
15,2012-08-12,21,2457.4100000000008,117.01952380952385,65.37618667956937,163.49999999999997,7.785714285714285,48.089999999999996,2.29,2,0.09523809523809523
15,2012-11-19,35,3908.9100000000008,111.68314285714288,58.429580279141476,343.73999999999995,9.821142857142856,48.089999999999996,1.3739999999999999,2,0.05714285714285714
15,2013-01-07,44,4995.3099999999995,113.52977272727271,56.44873832147783,615.51,13.988863636363636,48.089999999999996,1.0929545454545453,2,0.045454545454545456
15,2013-02-16,52,5606.909999999999,107.82519230769229,57.92609857431039,697.08,13.405384615384616,74.8,1.4384615384615385,3,0.057692307692307696
15,2013-03-11,58,6238.089999999999,107.55327586206896,57.92921210750453,728.07,12.552931034482759,74.8,1.289655172413793,3,0.05172413793103448
15,2013-05-19,64,8697.29,135.89515625,252.7104681909883,911.52,14.2425,74.8,1.16875,3,0.046875
15,2013-08-10,71,9663.660000000002,136.1078873239437,240.1692678800605,916.86,12.913521126760564,74.8,1.0535211267605633,3,0.04225352112676056
15,2013-09-16,71,9663.660000000002,136.1078873239437,240.1692678800605,916.86,12.913521126760564,74.8,1.0535211267605633,3,0.04225352112676056
16,2013-02-16,56,8137.72,145.3164285714286,108.11638140832854,665.36,11.881428571428572,0.0,0.0,0,0.0
16,2013-05-19,60,8513.86,141.89766666666668,105.57801410454681,743.7199999999999,12.395333333333332,0.0,0.0,0,0.0
16,2013-08-10,68,9743.449999999999,143.2860294117647,107.78467708975336,781.48,11.49235294117647,0.0,0.0,0,0.0
17,2012-11-19,11,3555.22,323.20181818181817,768.6716888349432,231.18,21.016363636363636,712.4,64.76363636363637,1,0.09090909090909091
17,2013-02-16,26,4913.42,188.9776923076923,501.74172198299556,529.3199999999999,20.358461538461537,712.4,27.4,1,0.038461538461538464
17,2013-05-19,36,5963.489999999999,165.65249999999997,428.5996950560545,1072.1699999999998,29.782499999999995,712.4,19.788888888888888,1,0.027777777777777776
17,2013-08-10,40,6915.609999999999,172.89024999999998,416.0514358640663,1103.8799999999999,27.596999999999998,712.4,17.81,1,0.025
18,2013-05-19,60,6211.379999999998,103.52299999999997,112.80734230972313,1036.1799999999998,17.269666666666662,0.0,0.0,0,0.0
19,2012-08-12,11,1224.25,111.29545454545455,85.47262899474151,0.0,0.0,0.0,0.0,0,0.0
19,2012-10-08,29,2595.2700000000004,89.49206896551726,65.21856223386264,302.40999999999997,10.427931034482757,0.0,0.0,0,0.0
19,2012-11-19,45,4427.910000000001,98.39800000000001,62.028092887599946,350.48999999999995,7.788666666666666,0.0,0.0,0,0.0
19,2013-02-16,91,8810.56,96.81934065934065,71.88699993434447,871.59,9.577912087912088,0.0,0.0,0,0.0
19,2013-05-19,121,11684.380000000005,96.56512396694218,70.46151123267823,1087.8099999999997,8.990165289256195,17.81,0.1471900826446281,1,0.008264462809917356
19,2013-07-29,138,13701.860000000006,99.28884057971018,71.68329826215326,1123.4299999999996,8.140797101449273,17.81,0.12905797101449273,1,0.007246376811594203
19,2013-08-10,138,13701.860000000006,99.28884057971018,71.68329826215326,1123.4299999999996,8.140797101449273,17.81,0.12905797101449273,1,0.007246376811594203
20,2013-02-16,26,2891.620000000001,111.21615384615387,83.889471905689,495.1099999999999,19.042692307692302,0.0,0.0,0,0.0
20,2013-05-19,35,4097.710000000001,117.0774285714286,86.05236867720716,604.4599999999999,17.270285714285713,0.0,0.0,0,0.0
20,2013-08-10,36,4186.760000000001,116.29888888888892,84.94268009421002,607.67,16.87972222222222,0.0,0.0,0,0.0
21,2012-11-19,28,2830.6899999999996,101.09607142857142,104.99119759714905,817.0999999999998,29.18214285714285,0.0,0.0,0,0.0
21,2012-12-17,28,2830.6899999999996,101.09607142857142,104.99119759714905,817.0999999999998,29.18214285714285,0.0,0.0,0,0.0
21,2013-02-02,30,3077.89,102.59633333333333,104.08523259671682,817.0999999999998,27.23666666666666,0.0,0.0,0,0.0
21,2013-02-16,30,3077.89,102.59633333333333,104.08523259671682,817.0999999999998,27.23666666666666,0.0,0.0,0,0.0
21,2013-04-22,31,3208.2599999999998,103.49225806451612,102.45728006376372,817.0999999999998,26.358064516129026,0.0,0.0,0,0.0
22,2013-10-08,38,4918.74,129.44052631578947,154.90223178032753,1131.3099999999997,29.771315789473675,393.58000000000004,10.357368421052632,13,0.34210526315789475
22,2013-10-21,38,4918.74,129.44052631578947,154.90223178032753,1131.3099999999997,29.771315789473675,393.58000000000004,10.357368421052632,13,0.34210526315789475
23,2012-08-12,28,6243.089999999998,222.96749999999994,354.5977371575039,285.31,10.189642857142857,0.0,0.0,0,0.0
23,2012-10-08,32,6658.419999999999,208.07562499999997,333.95454109163694,324.14,10.129375,0.0,0.0,0,0.0
23,2012-11-19,36,6896.009999999999,191.5558333333333,317.911540871491,370.0899999999999,10.280277777777776,0.0,0.0,0,0.0
23,2013-02-16,48,8540.569999999998,177.92854166666663,282.7776190471909,537.1499999999999,11.190624999999997,0.0,0.0,0,0.0
23,2013-05-19,67,10269.19,153.27149253731343,247.09269918119327,709.1899999999998,10.584925373134325,0.0,0.0,0,0.0
23,2013-08-10,72,10815.240000000002,150.2116666666667,239.92090431381874,715.9599999999998,9.943888888888885,0.0,0.0,0,0.0
24,2013-03-11,54,5985.9299999999985,110.85055555555553,84.07641421937203,637.6099999999999,11.807592592592592,0.0,0.0,0,0.0
24,2013-05-19,66,7956.7699999999995,120.5571212121212,86.72452877695609,879.8399999999998,13.330909090909088,0.0,0.0,0,0.0
24,2013-07-29,80,9333.129999999994,116.66412499999993,80.12909065280186,1395.2399999999998,17.440499999999997,0.0,0.0,0,0.0
25,2013-02-16,13,6844.729999999999,526.5176923076922,469.2556545770803,1393.4499999999996,107.18846153846151,0.0,0.0,0,0.0
25,2013-08-10,17,7745.209999999999,455.6005882352941,433.9209704034622,1579.7399999999996,92.92588235294114,0.0,0.0,0,0.0
26,2012-10-08,15,2978.1699999999996,198.54466666666664,131.163508419653,142.82999999999998,9.521999999999998,0.0,0.0,0,0.0
27,2012-08-12,59,5681.729999999999,96.30050847457625,60.9948099664262,1030.1200000000001,17.459661016949156,35.62,0.603728813559322,1,0.01694915254237288
27,2012-11-19,71,6627.789999999999,93.34915492957745,62.392302037682256,1292.28,18.20112676056338,35.62,0.5016901408450704,1,0.014084507042253521
27,2013-02-16,88,8184.729999999998,93.00829545454543,58.27202651420854,1673.78,19.020227272727272,71.24,0.8095454545454545,2,0.022727272727272728
27,2013-05-19,95,9202.039999999997,96.8635789473684,65.48593254679173,1852.24,19.497263157894736,71.24,0.7498947368421052,2,0.021052631578947368
27,2013-10-08,109,10239.639999999998,93.94165137614677,62.87338725586116,1995.79,18.31,71.24,0.6535779816513761,2,0.01834862385321101
28,2013-01-12,133,14819.19,111.42248120300752,153.85067644155572,1167.2600000000002,8.776390977443612,0.0,0.0,0,0.0
28,2013-01-28,140,15373.079999999998,109.80771428571427,150.23368892583017,1223.5300000000002,8.739500000000001,0.0,0.0,0,0.0
28,2013-02-02,144,16736.25,116.22395833333333,161.40549429656085,1314.72,9.13,0.0,0.0,0,0.0
28,2013-02-16,148,17082.11,115.41966216216217,159.3687703188624,1428.35,9.651013513513513,0.0,0.0,0,0.0
28,2013-04-22,164,20215.940000000002,123.2679268292683,182.58634824378507,1498.88,9.139512195121952,0.0,0.0,0,0.0
28,2013-05-19,173,21368.25,123.51589595375722,181.11067214882294,1498.88,8.664046242774567,0.0,0.0,0,0.0
28,2013-07-15,191,24512.780000000002,128.33916230366492,200.62582848185681,1764.24,9.236858638743456,0.0,0.0,0,0.0
28,2013-08-10,191,24512.780000000002,128.33916230366492,200.62582848185681,1764.24,9.236858638743456,0.0,0.0,0,0.0
28,2013-08-26,191,24512.780000000002,128.33916230366492,200.62582848185681,1764.24,9.236858638743456,0.0,0.0,0,0.0
28,2013-09-16,191,24512.780000000002,128.33916230366492,200.62582848185681,1764.24,9.236858638743456,0.0,0.0,0,0.0
29,2013-08-10,46,5089.6900000000005,110.6454347826087,61.84393837920743,821.4099999999997,17.85673913043478,0.0,0.0,0,0.0
30,2013-02-16,45,3249.6,72.21333333333334,41.21119761777022,1185.78,26.350666666666665,19.59,0.43533333333333335,1,0.022222222222222223
30,2013-05-19,54,4004.74,74.16185185185185,41.87391740415615,1326.1100000000001,24.557592592592595,19.59,0.36277777777777775,1,0.018518518518518517
30,2013-08-10,58,4358.8,75.15172413793104,43.012875271021585,1414.8000000000002,24.393103448275866,19.59,0.3377586206896552,1,0.017241379310344827
31,2013-01-12,30,4566.500000000001,152.2166666666667,439.9077024929703,425.31,14.177,0.0,0.0,0,0.0
31,2013-02-16,33,4697.220000000001,142.34000000000003,420.02274293334403,432.43,13.103939393939394,0.0,0.0,0,0.0
31,2013-04-08,34,4800.160000000001,141.18117647058827,413.6649958071746,432.43,12.718529411764706,0.0,0.0,0,0.0
31,2013-08-10,37,5059.47,136.74243243243245,396.36673194295855,468.05,12.65,0.0,0.0,0,0.0
31,2013-08-26,37,5059.47,136.74243243243245,396.36673194295855,468.05,12.65,0.0,0.0,0,0.0
32,2013-02-16,18,2621.6200000000003,145.64555555555557,71.54514010890338,203.01999999999998,11.278888888888888,71.24,3.9577777777777774,1,0.05555555555555555
33,2013-02-16,39,4694.320000000001,120.3671794871795,61.95454853310304,1057.9199999999998,27.12615384615384,0.0,0.0,0,0.0
33,2013-04-22,63,10566.970000000001,167.72968253968256,295.647611687752,1802.0199999999995,28.603492063492055,0.0,0.0,0,0.0
33,2013-05-19,69,11480.98,166.3910144927536,283.3363639072665,2038.5399999999997,29.54405797101449,0.0,0.0,0,0.0
33,2013-07-15,82,12971.31,158.18670731707317,261.8239183636514,2304.26,28.100731707317077,0.0,0.0,0,0.0
33,2013-07-29,82,12971.31,158.18670731707317,261.8239183636514,2304.26,28.100731707317077,0.0,0.0,0,0.0
33,2013-08-10,82,12971.31,158.18670731707317,261.8239183636514,2304.26,28.100731707317077,0.0,0.0,0,0.0
33,2013-09-07,82,12971.31,158.18670731707317,261.8239183636514,2304.26,28.100731707317077,0.0,0.0,0,0.0
33,2013-09-16,82,12971.31,158.18670731707317,261.8239183636514,2304.26,28.100731707317077,0.0,0.0,0,0.0
33,2013-10-08,82,12971.31,158.18670731707317,261.8239183636514,2304.26,28.100731707317077,0.0,0.0,0,0.0
34,2013-02-16,22,2131.47,96.88499999999999,77.08327777089374,294.2,13.372727272727273,0.0,0.0,0,0.0
34,2013-05-19,28,2865.2499999999995,102.33035714285712,74.74821630385881,316.98999999999995,11.321071428571427,0.0,0.0,0,0.0
34,2013-08-10,35,3485.379999999999,99.58228571428569,68.37460317491964,396.05999999999995,11.315999999999999,0.0,0.0,0,0.0
35,2013-08-10,27,4416.16,163.56148148148148,265.87815748663905,769.7699999999999,28.509999999999994,0.0,0.0,0,0.0
35,2013-08-26,27,4416.16,163.56148148148148,265.87815748663905,769.7699999999999,28.509999999999994,0.0,0.0,0,0.0
36,2013-02-02,61,6385.939999999998,104.68754098360652,67.79901994512255,1171.87,19.210983606557374,0.0,0.0,0,0.0
36,2013-03-11,63,7792.929999999998,123.69730158730155,171.157452536342,1220.6699999999998,19.375714285714285,0.0,0.0,0,0.0
36,2013-05-19,108,12353.719999999998,114.38629629629628,139.84726064359953,2289.64,21.20037037037037,0.0,0.0,0,0.0
36,2013-08-10,125,15718.729999999996,125.74983999999996,156.9198198998251,2963.92,23.71136,0.0,0.0,0,0.0
36,2013-10-21,125,15718.729999999996,125.74983999999996,156.9198198998251,2963.92,23.71136,0.0,0.0,0,0.0
37,2012-11-19,33,3551.629999999999,107.62515151515149,57.081763567776854,416.05,12.607575757575757,0.0,0.0,0,0.0
37,2013-02-16,47,4669.739999999998,99.35617021276592,54.586624160024684,598.4200000000001,12.732340425531916,0.0,0.0,0,0.0
37,2013-05-19,55,5527.109999999997,100.49290909090904,55.96919958773382,640.45,11.644545454545455,0.0,0.0,0,0.0
37,2013-08-10,58,5779.289999999997,99.64293103448271,56.6911100122075,689.61,11.889827586206897,0.0,0.0,0,0.0
38,2012-11-19,56,6423.6900000000005,114.70875000000001,87.31226897151708,592.34,10.5775,0.0,0.0,0,0.0
38,2013-01-07,68,7650.4400000000005,112.5064705882353,82.45888250379846,771.5000000000001,11.34558823529412,0.0,0.0,0,0.0
38,2013-02-16,77,8378.5,108.81168831168831,78.66599794471824,819.9500000000002,10.648701298701301,0.0,0.0,0,0.0
38,2013-04-22,95,9848.530000000002,103.66873684210529,75.80656493832946,1081.4,11.383157894736843,0.0,0.0,0,0.0
38,2013-05-19,102,10616.480000000003,104.083137254902,75.94228845774136,1130.5600000000002,11.083921568627453,0.0,0.0,0,0.0
38,2013-09-16,117,12540.300000000003,107.1820512820513,79.81636981586892,1285.51,10.987264957264957,0.0,0.0,0,0.0
39,2013-02-16,17,5806.7699999999995,341.57470588235293,1004.5329671053463,340.87,20.051176470588235,0.0,0.0,0,0.0
39,2013-03-11,19,6006.95,316.15526315789475,950.3009880463513,350.13,18.427894736842106,0.0,0.0,0,0.0
39,2013-05-19,27,6622.089999999998,245.26259259259254,799.2067225048011,479.06999999999994,17.743333333333332,0.0,0.0,0,0.0
39,2013-08-10,29,6892.089999999998,237.6582758620689,770.6807775970772,528.9399999999999,18.239310344827583,0.0,0.0,0,0.0
40,2013-02-16,114,11409.429999999995,100.08271929824556,65.63292546374387,893.3100000000001,7.836052631578948,103.28999999999999,0.9060526315789473,5,0.043859649122807015
40,2013-10-08,145,14131.169999999993,97.45634482758615,62.21703200863572,1399.4800000000002,9.651586206896553,138.91,0.958,6,0.041379310344827586
41,2013-01-07,44,6823.34,155.0759090909091,207.36540474534527,643.29,14.620227272727272,0.0,0.0,0,0.0
41,2013-02-16,46,7004.650000000001,152.275,203.71928930379778,657.54,14.294347826086955,0.0,0.0,0,0.0
41,2013-05-19,48,7171.35,149.40312500000002,199.83962307210518,668.23,13.921458333333334,0.0,0.0,0,0.0
41,2013-08-10,49,7198.06,146.8991836734694,198.52227567954787,668.23,13.63734693877551,0.0,0.0,0,0.0
42,2013-01-07,92,16027.899999999998,174.21630434782605,362.87839778581287,1785.9800000000005,19.412826086956528,165.63,1.8003260869565216,6,0.06521739130434782
42,2013-01-12,93,16134.399999999998,173.48817204301074,360.96914786249914,1785.9800000000005,19.204086021505383,165.63,1.780967741935484,6,0.06451612903225806
42,2013-02-16,105,18800.539999999997,179.05276190476187,379.8006233855196,1962.6500000000005,18.691904761904766,165.63,1.5774285714285714,6,0.05714285714285714
42,2013-03-11,112,20784.929999999997,185.57973214285713,391.19886396843987,2171.3700000000003,19.387232142857147,165.63,1.4788392857142856,6,0.05357142857142857
42,2013-04-08,130,22372.499999999996,172.0961538461538,365.08377491902246,2409.66,18.53584615384615,165.63,1.274076923076923,6,0.046153846153846156
42,2013-04-22,141,25152.639999999996,178.38751773049643,362.9436345773582,2862.39,20.30063829787234,165.63,1.1746808510638298,6,0.0425531914893617
42,2013-07-29,176,30247.69,171.861875,340.7418594527555,3118.4999999999986,17.718749999999993,165.63,0.9410795454545454,6,0.03409090909090909
42,2013-08-10,176,30247.69,171.861875,340.7418594527555,3118.4999999999986,17.718749999999993,165.63,0.9410795454545454,6,0.03409090909090909
42,2013-09-16,176,30247.69,171.861875,340.7418594527555,3118.4999999999986,17.718749999999993,165.63,0.9410795454545454,6,0.03409090909090909
42,2013-10-08,176,30247.69,171.861875,340.7418594527555,3118.4999999999986,17.718749999999993,165.63,0.9410795454545454,6,0.03409090909090909
43,2013-02-16,25,1709.39,68.3756,48.55673443509149,141.77,5.670800000000001,0.0,0.0,0,0.0
43,2013-05-19,43,4156.129999999999,96.65418604651161,117.19390865107684,414.97999999999996,9.650697674418604,0.0,0.0,0,0.0
43,2013-08-10,48,4531.209999999998,94.4002083333333,111.73974967486943,486.21999999999997,10.129583333333333,0.0,0.0,0,0.0
43,2013-08-26,48,4531.209999999998,94.4002083333333,111.73974967486943,486.21999999999997,10.129583333333333,0.0,0.0,0,0.0
44,2013-01-12,26,2666.869999999999,102.57192307692304,114.26362857949965,329.14000000000004,12.65923076923077,0.0,0.0,0,0.0
44,2013-02-02,27,2702.129999999999,100.07888888888886,112.79107719528083,329.14000000000004,12.190370370370372,0.0,0.0,0,0.0
44,2013-02-16,27,2702.129999999999,100.07888888888886,112.79107719528083,329.14000000000004,12.190370370370372,0.0,0.0,0,0.0
44,2013-03-11,31,3598.319999999999,116.07483870967738,124.53941584550566,392.90000000000003,12.674193548387098,0.0,0.0,0,0.0
44,2013-05-19,36,3860.119999999999,107.22555555555553,117.738099391208,442.06000000000006,12.279444444444445,0.0,0.0,0,0.0
44,2013-08-10,37,3927.439999999999,106.14702702702701,116.27655201823475,442.06000000000006,11.94756756756757,0.0,0.0,0,0.0
45,2013-02-16,79,10310.150000000003,130.5082278481013,111.42119096841147,2858.519999999999,36.18379746835442,149.6,1.8936708860759492,5,0.06329113924050633
45,2013-03-11,83,11531.910000000003,138.9386746987952,134.64169139927017,3071.8899999999994,37.01072289156626,149.6,1.8024096385542168,5,0.060240963855421686
45,2013-05-19,112,17002.760000000002,151.81035714285716,205.55885351726099,3726.94,33.27625,283.17,2.5283035714285718,9,0.08035714285714286
45,2013-07-29,125,18262.290000000005,146.09832000000003,197.2392808720642,4093.809999999999,32.75047999999999,318.79,2.55032,10,0.08
45,2013-08-10,125,18262.290000000005,146.09832000000003,197.2392808720642,4093.809999999999,32.75047999999999,318.79,2.55032,10,0.08
45,2013-09-16,125,18262.290000000005,146.09832000000003,197.2392808720642,4093.809999999999,32.75047999999999,318.79,2.55032,10,0.08
45,2013-10-08,125,18262.290000000005,146.09832000000003,197.2392808720642,4093.809999999999,32.75047999999999,318.79,2.55032,10,0.08
